student_id,institution,country_host,week_index,semester_index,weekly_engagement,weekly_attendance,weekly_assignments_submitted,weekly_quiz_attempts
SYN0002,Latvia_Uni_A,Latvia,22,2,0.621292205211285,0.5452318088969468,0,0
SYN0002,Latvia_Uni_A,Latvia,23,2,0.545300818117655,0.4926025638625895,0,1
SYN0002,Latvia_Uni_A,Latvia,24,2,0.833095747576989,0.6020060252781186,0,1
SYN0002,Latvia_Uni_A,Latvia,25,2,0.5355939712799529,0.44792856973551015,2,0
SYN0002,Latvia_Uni_A,Latvia,26,2,0.6035306343850013,0.6341202252362637,3,1
SYN0002,Latvia_Uni_A,Latvia,27,2,0.34964538250550825,0.28298166518504664,2,0
SYN0002,Latvia_Uni_A,Latvia,28,2,0.7576915268760134,0.6239353833442313,4,3
SYN0002,Latvia_Uni_A,Latvia,29,2,0.5304488747242367,0.5179051489578014,0,0
SYN0002,Latvia_Uni_A,Latvia,30,2,0.5702909543189757,0.5585717848211675,1,1
SYN0002,Latvia_Uni_A,Latvia,31,2,0.35035537394530136,0.2817460448826058,3,0
SYN0002,Latvia_Uni_A,Latvia,32,2,0.569470293338062,0.49449493469251676,0,0
SYN0003,Latvia_Uni_C,Latvia,1,1,0.4070809759666305,0.3527933140420111,0,0
SYN0003,Latvia_Uni_C,Latvia,2,1,0.41039386411191875,0.3037569991169017,3,0
SYN0003,Latvia_Uni_C,Latvia,3,1,0.4062043598080545,0.31496272250307406,1,0
SYN0003,Latvia_Uni_C,Latvia,4,1,0.5393851082719852,0.3561498057466759,0,0
SYN0003,Latvia_Uni_C,Latvia,5,1,0.642023916630021,0.49541348620213377,2,0
SYN0003,Latvia_Uni_C,Latvia,6,1,0.5109151605619301,0.4418924407261976,0,1
SYN0003,Latvia_Uni_C,Latvia,7,1,0.518477679259888,0.45955668662538196,3,0
SYN0003,Latvia_Uni_C,Latvia,8,1,0.6095377529410911,0.4414540763761382,1,0
SYN0003,Latvia_Uni_C,Latvia,9,1,0.4105539743051174,0.2434965128080482,1,0
SYN0003,Latvia_Uni_C,Latvia,10,1,0.4075123323614859,0.36250655674639204,2,0
SYN0003,Latvia_Uni_C,Latvia,11,1,0.6188626058708793,0.41703001184223987,4,0
SYN0003,Latvia_Uni_C,Latvia,12,1,0.42728396844265315,0.24561704529231967,1,0
SYN0003,Latvia_Uni_C,Latvia,13,1,0.36965060101322983,0.4023961852568091,2,0
SYN0003,Latvia_Uni_C,Latvia,14,1,0.357120453423446,0.35492497358875263,2,1
SYN0003,Latvia_Uni_C,Latvia,15,1,0.2546809902168424,0.22120300365305662,1,0
SYN0003,Latvia_Uni_C,Latvia,16,1,0.5232252169490571,0.30464176361302303,2,0
SYN0003,Latvia_Uni_C,Latvia,17,2,0.3482048344216246,0.3218031862231143,1,0
SYN0003,Latvia_Uni_C,Latvia,18,2,0.5079662410783362,0.39203196533641016,0,1
SYN0003,Latvia_Uni_C,Latvia,19,2,0.47800499208504077,0.22675543529550773,0,1
SYN0003,Latvia_Uni_C,Latvia,20,2,0.3606543585477457,0.478034106029792,2,2
SYN0003,Latvia_Uni_C,Latvia,21,2,0.425121465104801,0.31592595682649033,3,1
SYN0003,Latvia_Uni_C,Latvia,22,2,0.5093804754924318,0.3989922994123402,1,0
SYN0003,Latvia_Uni_C,Latvia,23,2,0.44944791126909034,0.3478683776974009,0,1
SYN0003,Latvia_Uni_C,Latvia,24,2,0.5218270026383395,0.504239274199144,4,0
SYN0003,Latvia_Uni_C,Latvia,25,2,0.45282774110842816,0.3551206753762201,1,0
SYN0003,Latvia_Uni_C,Latvia,26,2,0.5897466887568343,0.4059884393056468,1,1
SYN0003,Latvia_Uni_C,Latvia,27,2,0.3227519236650439,0.37903186491837015,0,0
SYN0003,Latvia_Uni_C,Latvia,28,2,0.3795037061720806,0.35369602794960825,0,1
SYN0003,Latvia_Uni_C,Latvia,29,2,0.4067303921888103,0.31752219888734806,2,0
SYN0003,Latvia_Uni_C,Latvia,30,2,0.3580974037776744,0.18122170012389255,0,0
SYN0003,Latvia_Uni_C,Latvia,31,2,0.48173965206464336,0.3583594014902984,1,0
SYN0003,Latvia_Uni_C,Latvia,32,2,0.4641002887795158,0.2552225948593143,0,0
SYN0004,Latvia_Uni_C,Latvia,1,1,0.43752926742502535,0.6045980025533401,1,0
SYN0004,Latvia_Uni_C,Latvia,2,1,0.35860160524683626,0.5077914745423914,2,0
SYN0004,Latvia_Uni_C,Latvia,3,1,0.4191985632201655,0.6081976783783692,1,0
SYN0004,Latvia_Uni_C,Latvia,4,1,0.45870488091961525,0.46051922900118525,1,2
SYN0004,Latvia_Uni_C,Latvia,5,1,0.49658737962418953,0.5909102124479962,1,0
SYN0004,Latvia_Uni_C,Latvia,6,1,0.4052539180711589,0.5245974816528528,1,2
SYN0004,Latvia_Uni_C,Latvia,7,1,0.4395422556274,0.36943268982531036,0,0
SYN0004,Latvia_Uni_C,Latvia,8,1,0.6698590901122393,0.6855017810424913,3,1
SYN0004,Latvia_Uni_C,Latvia,9,1,0.46634311029975173,0.5994417331743791,0,0
SYN0004,Latvia_Uni_C,Latvia,10,1,0.6021580290598345,0.7749269499133814,1,0
SYN0004,Latvia_Uni_C,Latvia,11,1,0.46247680481494935,0.5424967435819211,1,0
SYN0004,Latvia_Uni_C,Latvia,12,1,0.5395428715090769,0.6234136782187146,0,1
SYN0004,Latvia_Uni_C,Latvia,13,1,0.47688155914011876,0.6621154582162552,2,0
SYN0004,Latvia_Uni_C,Latvia,14,1,0.29007468895498767,0.48165904084243066,0,0
SYN0004,Latvia_Uni_C,Latvia,15,1,0.36136808491079175,0.6061939115186122,0,1
SYN0004,Latvia_Uni_C,Latvia,16,1,0.5324229426739384,0.5924788652775583,0,2
SYN0004,Latvia_Uni_C,Latvia,17,2,0.4093533422843425,0.52416758614652,0,0
SYN0004,Latvia_Uni_C,Latvia,18,2,0.40775687614559253,0.5228390068870306,0,0
SYN0004,Latvia_Uni_C,Latvia,19,2,0.5095120052140867,0.5461148800173639,1,0
SYN0004,Latvia_Uni_C,Latvia,20,2,0.31733130290786954,0.4312171002750849,2,1
SYN0004,Latvia_Uni_C,Latvia,21,2,0.5287237098780752,0.6347913190935704,0,0
SYN0004,Latvia_Uni_C,Latvia,22,2,0.40328883844766106,0.5243799313962875,3,0
SYN0004,Latvia_Uni_C,Latvia,23,2,0.5198998171835195,0.6194240141403496,0,0
SYN0004,Latvia_Uni_C,Latvia,24,2,0.6284869103704992,0.6667544147523304,3,1
SYN0004,Latvia_Uni_C,Latvia,25,2,0.3989473419593953,0.44271687128980897,1,0
SYN0004,Latvia_Uni_C,Latvia,26,2,0.44529809786282837,0.4512439490199389,6,0
SYN0004,Latvia_Uni_C,Latvia,27,2,0.5750963827747192,0.5505747189211457,1,1
SYN0004,Latvia_Uni_C,Latvia,28,2,0.40133313297897066,0.509260121584163,0,1
SYN0004,Latvia_Uni_C,Latvia,29,2,0.32054573220972893,0.4302227288874978,1,0
SYN0004,Latvia_Uni_C,Latvia,30,2,0.3094745941258418,0.5597677719439754,2,2
SYN0004,Latvia_Uni_C,Latvia,31,2,0.41125281857030777,0.6252543033156739,2,0
SYN0004,Latvia_Uni_C,Latvia,32,2,0.3711876794419895,0.44581735344073964,0,0
SYN0005,Latvia_Uni_A,Latvia,1,1,0.5656849516087783,0.5163389049947124,0,0
SYN0005,Latvia_Uni_A,Latvia,2,1,0.4666633181427198,0.4136214385263438,2,0
SYN0005,Latvia_Uni_A,Latvia,3,1,0.6586997876512743,0.625577909436922,1,0
SYN0005,Latvia_Uni_A,Latvia,4,1,0.8495636843053769,0.5737225162617595,0,1
SYN0005,Latvia_Uni_A,Latvia,5,1,0.8395145131792007,0.7103770804154612,1,1
SYN0005,Latvia_Uni_A,Latvia,6,1,0.6527277673828876,0.46904562491499613,0,0
SYN0005,Latvia_Uni_A,Latvia,7,1,0.7257649616041779,0.5483694589374863,1,0
SYN0005,Latvia_Uni_A,Latvia,8,1,0.8457275367982899,0.6293796971514772,0,0
SYN0005,Latvia_Uni_A,Latvia,9,1,0.8241466472955042,0.627495150588043,2,0
SYN0005,Latvia_Uni_A,Latvia,10,1,0.7889670099273876,0.7440972661230426,2,0
SYN0005,Latvia_Uni_A,Latvia,11,1,0.5259677314080924,0.47058816272993553,1,1
SYN0005,Latvia_Uni_A,Latvia,12,1,0.703839806494839,0.6178273270905209,1,0
SYN0005,Latvia_Uni_A,Latvia,13,1,0.654706183138534,0.5616872017829715,1,1
SYN0005,Latvia_Uni_A,Latvia,14,1,0.6158575118639957,0.5668000050666214,2,0
SYN0005,Latvia_Uni_A,Latvia,15,1,0.5782441166975648,0.5319117691069376,0,0
SYN0005,Latvia_Uni_A,Latvia,16,1,0.7247792619851819,0.6179825382406169,0,0
SYN0005,Latvia_Uni_A,Latvia,17,2,0.46764593835509904,0.3658783923636158,1,0
SYN0005,Latvia_Uni_A,Latvia,18,2,0.6837147042035248,0.5710849755475894,1,0
SYN0005,Latvia_Uni_A,Latvia,19,2,0.6716624841390962,0.5165873570752204,1,0
SYN0005,Latvia_Uni_A,Latvia,20,2,0.8140302131088026,0.5488141945351145,2,3
SYN0005,Latvia_Uni_A,Latvia,21,2,0.6029932567400808,0.41875134409414116,1,1
SYN0005,Latvia_Uni_A,Latvia,22,2,0.7415354791764818,0.5585865083705246,1,0
SYN0005,Latvia_Uni_A,Latvia,23,2,0.5965014638082786,0.6896243328624281,2,1
SYN0005,Latvia_Uni_A,Latvia,24,2,0.8943797721899672,0.7560732110536986,0,0
SYN0005,Latvia_Uni_A,Latvia,25,2,0.6090460157267984,0.579606298516876,1,0
SYN0005,Latvia_Uni_A,Latvia,26,2,0.6937899192711465,0.5425619410495318,3,1
SYN0005,Latvia_Uni_A,Latvia,27,2,0.7331281241457042,0.6004071453764798,3,0
SYN0005,Latvia_Uni_A,Latvia,28,2,0.7854035034419092,0.5753054818875795,1,2
SYN0005,Latvia_Uni_A,Latvia,29,2,0.7413760181415647,0.5274746144892604,0,0
SYN0005,Latvia_Uni_A,Latvia,30,2,0.5880091055123663,0.5776908603982366,1,0
SYN0005,Latvia_Uni_A,Latvia,31,2,0.617213107699642,0.5045977619492736,2,0
SYN0005,Latvia_Uni_A,Latvia,32,2,0.8265897891579906,0.6266044348365545,0,0
SYN0006,Latvia_Uni_A,Latvia,1,1,0.9354658814073206,0.9486431317190198,3,0
SYN0006,Latvia_Uni_A,Latvia,2,1,0.7855156399825385,0.8597571939729568,2,1
SYN0006,Latvia_Uni_A,Latvia,3,1,0.8527984205289849,0.7854019246204388,2,0
SYN0006,Latvia_Uni_A,Latvia,4,1,1.0,0.9141803023016114,2,1
SYN0006,Latvia_Uni_A,Latvia,5,1,0.9532664431730866,0.9250002430222258,1,0
SYN0006,Latvia_Uni_A,Latvia,6,1,0.8876689078175986,0.937898087047444,3,0
SYN0006,Latvia_Uni_A,Latvia,7,1,0.9602691385118374,0.9206797741676975,2,0
SYN0006,Latvia_Uni_A,Latvia,8,1,1.0,0.7979229477365323,0,0
SYN0006,Latvia_Uni_A,Latvia,9,1,0.86405368665263,0.8216418069515516,3,0
SYN0006,Latvia_Uni_A,Latvia,10,1,0.9207234751646481,0.8731840915081783,0,0
SYN0006,Latvia_Uni_A,Latvia,11,1,0.8504660129674069,0.7968283085649366,2,0
SYN0006,Latvia_Uni_A,Latvia,12,1,0.7727634091309699,0.7839596916208693,3,2
SYN0006,Latvia_Uni_A,Latvia,13,1,0.8695728617883142,0.786661762862279,1,0
SYN0006,Latvia_Uni_A,Latvia,14,1,0.8588900222084025,0.8653166741553072,2,0
SYN0006,Latvia_Uni_A,Latvia,15,1,0.7590632606753791,0.6254343362797414,0,0
SYN0006,Latvia_Uni_A,Latvia,16,1,0.9455348408891833,0.9388748038405147,0,1
SYN0006,Latvia_Uni_A,Latvia,17,2,0.8419404423774942,0.7998607354608057,0,0
SYN0006,Latvia_Uni_A,Latvia,18,2,0.7559575638708834,0.8302983239280253,1,1
SYN0006,Latvia_Uni_A,Latvia,19,2,0.8331184070677911,0.7913949382355622,2,1
SYN0006,Latvia_Uni_A,Latvia,20,2,0.8850060971166267,0.7683976377622994,3,0
SYN0006,Latvia_Uni_A,Latvia,21,2,0.8408820962493958,0.8758563791005627,2,1
SYN0006,Latvia_Uni_A,Latvia,22,2,1.0,0.8823099189461876,0,0
SYN0006,Latvia_Uni_A,Latvia,23,2,0.8626476084526692,0.8580630185589578,2,1
SYN0006,Latvia_Uni_A,Latvia,24,2,1.0,0.9221456740312274,1,0
SYN0006,Latvia_Uni_A,Latvia,25,2,0.8274310204380733,0.6275255717178423,1,0
SYN0006,Latvia_Uni_A,Latvia,26,2,0.8184213285666116,0.7326425585720627,1,0
SYN0006,Latvia_Uni_A,Latvia,27,2,0.9234220444772856,0.9043907169502978,1,0
SYN0006,Latvia_Uni_A,Latvia,28,2,0.9566397664638735,0.8752750698583387,2,0
SYN0006,Latvia_Uni_A,Latvia,29,2,0.9624536792818253,0.9144267688399729,3,0
SYN0006,Latvia_Uni_A,Latvia,30,2,0.7199658948896336,0.7504743700686184,2,0
SYN0006,Latvia_Uni_A,Latvia,31,2,0.8620464235839298,0.8305337327362493,0,1
SYN0006,Latvia_Uni_A,Latvia,32,2,1.0,0.9505149693931115,1,1
SYN0007,Latvia_Uni_C,Latvia,1,1,0.40221446824306606,0.23923652230857098,1,0
SYN0007,Latvia_Uni_C,Latvia,2,1,0.34538921158050795,0.2714148083724699,0,1
SYN0007,Latvia_Uni_C,Latvia,3,1,0.34637158026647463,0.22021963433735553,1,0
SYN0007,Latvia_Uni_C,Latvia,4,1,0.3461503621642403,0.28242237488860444,0,0
SYN0007,Latvia_Uni_C,Latvia,5,1,0.3184168265922409,0.2571659724144163,0,2
SYN0007,Latvia_Uni_C,Latvia,6,1,0.6672851677407087,0.42436376831404493,3,0
SYN0007,Latvia_Uni_C,Latvia,7,1,0.6325201044409899,0.403003503122012,2,0
SYN0007,Latvia_Uni_C,Latvia,8,1,0.6205148310563781,0.403497198923591,0,2
SYN0007,Latvia_Uni_C,Latvia,9,1,0.530488731142419,0.465950577078339,1,1
SYN0007,Latvia_Uni_C,Latvia,10,1,0.5417579894511809,0.32377804394629467,4,0
SYN0007,Latvia_Uni_C,Latvia,11,1,0.4968386463716652,0.36004444364419014,1,1
SYN0007,Latvia_Uni_C,Latvia,12,1,0.39892996086406446,0.3188626527275056,1,3
SYN0007,Latvia_Uni_C,Latvia,13,1,0.4041536726109831,0.3821454175768238,1,0
SYN0007,Latvia_Uni_C,Latvia,14,1,0.4592415574679864,0.34672100649642573,3,1
SYN0007,Latvia_Uni_C,Latvia,15,1,0.5539778218717022,0.31182658596406704,1,1
SYN0007,Latvia_Uni_C,Latvia,16,1,0.5711720809567329,0.43220344385187837,0,0
SYN0007,Latvia_Uni_C,Latvia,17,2,0.3691508961865795,0.28513860306927646,0,0
SYN0007,Latvia_Uni_C,Latvia,18,2,0.29274270638620303,0.23862207373044977,1,1
SYN0007,Latvia_Uni_C,Latvia,19,2,0.2739282538930847,0.2687644665017364,3,0
SYN0007,Latvia_Uni_C,Latvia,20,2,0.4792776973247327,0.3243724938223794,1,1
SYN0007,Latvia_Uni_C,Latvia,21,2,0.5239049330098909,0.40123460637613395,4,0
SYN0007,Latvia_Uni_C,Latvia,22,2,0.6514955061257804,0.31943688684428473,0,1
SYN0007,Latvia_Uni_C,Latvia,23,2,0.44359619814205925,0.27810866635764486,3,0
SYN0007,Latvia_Uni_C,Latvia,24,2,0.813054985231187,0.5726507799256072,1,3
SYN0007,Latvia_Uni_C,Latvia,25,2,0.4299700443888084,0.3434807634522746,1,0
SYN0007,Latvia_Uni_C,Latvia,26,2,0.4673769915146205,0.3121328670849163,0,0
SYN0007,Latvia_Uni_C,Latvia,27,2,0.5072719460443115,0.2795575870785964,1,2
SYN0007,Latvia_Uni_C,Latvia,28,2,0.3505077680985059,0.27597031904818464,1,0
SYN0007,Latvia_Uni_C,Latvia,29,2,0.4077341871796201,0.29878141692138455,0,0
SYN0007,Latvia_Uni_C,Latvia,30,2,0.4984294678736533,0.48040321418569487,0,0
SYN0007,Latvia_Uni_C,Latvia,31,2,0.42496250776626376,0.33960210494898346,2,1
SYN0007,Latvia_Uni_C,Latvia,32,2,0.5543004318768736,0.35138898456897266,0,0
SYN0008,Latvia_Uni_B,Latvia,1,1,0.4622163595209357,0.4646200805891815,2,1
SYN0008,Latvia_Uni_B,Latvia,2,1,0.43954073850739767,0.566730312200042,1,0
SYN0008,Latvia_Uni_B,Latvia,3,1,0.5285126728453523,0.5159690123312735,3,1
SYN0008,Latvia_Uni_B,Latvia,4,1,0.6267885606910027,0.5123154000884902,1,0
SYN0008,Latvia_Uni_B,Latvia,5,1,0.3856984358842284,0.3901315308022408,1,0
SYN0008,Latvia_Uni_B,Latvia,6,1,0.4914194412457507,0.5241585716125112,2,0
SYN0008,Latvia_Uni_B,Latvia,7,1,0.6806011873240253,0.652030836039083,3,0
SYN0008,Latvia_Uni_B,Latvia,8,1,0.7241668477693055,0.6905203650426482,0,0
SYN0008,Latvia_Uni_B,Latvia,9,1,0.6317514775559439,0.589028028238551,2,3
SYN0008,Latvia_Uni_B,Latvia,10,1,0.6105321448534021,0.41395377712420645,4,0
SYN0008,Latvia_Uni_B,Latvia,11,1,0.5076844835637058,0.44474178991627267,1,1
SYN0008,Latvia_Uni_B,Latvia,12,1,0.6605635500884287,0.7042685762212826,2,1
SYN0008,Latvia_Uni_B,Latvia,13,1,0.621548536048375,0.5985780487986342,1,1
SYN0008,Latvia_Uni_B,Latvia,14,1,0.46375471784532696,0.5144582408849737,0,0
SYN0008,Latvia_Uni_B,Latvia,15,1,0.461829429108135,0.46976509769988706,1,0
SYN0008,Latvia_Uni_B,Latvia,16,1,0.6108987820771146,0.5035737365217451,1,2
SYN0008,Latvia_Uni_B,Latvia,17,2,0.3660968767455646,0.32326720965754485,1,0
SYN0008,Latvia_Uni_B,Latvia,18,2,0.4262617475374462,0.4518615230050996,0,0
SYN0008,Latvia_Uni_B,Latvia,19,2,0.5562230356766716,0.4698659615706684,2,0
SYN0008,Latvia_Uni_B,Latvia,20,2,0.4074419293204128,0.32959761462024845,0,1
SYN0008,Latvia_Uni_B,Latvia,21,2,0.5861603266241214,0.4722205182417854,0,2
SYN0008,Latvia_Uni_B,Latvia,22,2,0.5504460535817873,0.525731906973031,3,0
SYN0008,Latvia_Uni_B,Latvia,23,2,0.5334673391669695,0.5188888990096037,4,0
SYN0008,Latvia_Uni_B,Latvia,24,2,0.7155237718605364,0.6942810646966955,1,1
SYN0008,Latvia_Uni_B,Latvia,25,2,0.5002499838360914,0.6065309349948184,0,0
SYN0008,Latvia_Uni_B,Latvia,26,2,0.5217332479637801,0.42332863068141463,1,0
SYN0008,Latvia_Uni_B,Latvia,27,2,0.3938585848657581,0.4984360826525618,2,0
SYN0008,Latvia_Uni_B,Latvia,28,2,0.47586769520879874,0.4051834200842396,1,2
SYN0008,Latvia_Uni_B,Latvia,29,2,0.37156450331615454,0.39059292953290226,4,0
SYN0008,Latvia_Uni_B,Latvia,30,2,0.4368622958124249,0.4173250373583476,2,1
SYN0008,Latvia_Uni_B,Latvia,31,2,0.44625250498934177,0.4329119613122009,4,0
SYN0008,Latvia_Uni_B,Latvia,32,2,0.6251206091661198,0.645520147006378,0,1
SYN0009,Latvia_Uni_C,Latvia,1,1,0.566242603669477,0.6860700521793647,0,0
SYN0009,Latvia_Uni_C,Latvia,2,1,0.6178014182460404,0.6317929189941142,1,0
SYN0009,Latvia_Uni_C,Latvia,3,1,0.6930776018252264,0.6806622282897041,1,1
SYN0009,Latvia_Uni_C,Latvia,4,1,0.5675927402904254,0.6659645095384583,2,1
SYN0009,Latvia_Uni_C,Latvia,5,1,0.7667586128074682,0.676304936557018,0,0
SYN0009,Latvia_Uni_C,Latvia,6,1,0.7984327066638855,0.8756515630968122,2,0
SYN0009,Latvia_Uni_C,Latvia,7,1,0.7448115337064032,0.753455505376207,1,0
SYN0009,Latvia_Uni_C,Latvia,8,1,0.8931799437130779,0.7894136370861262,1,0
SYN0009,Latvia_Uni_C,Latvia,9,1,0.715023662348038,0.6627233507802527,1,0
SYN0009,Latvia_Uni_C,Latvia,10,1,0.7882379647210556,0.8785073114863704,1,0
SYN0009,Latvia_Uni_C,Latvia,11,1,0.6471023802991945,0.6218193155350726,3,0
SYN0009,Latvia_Uni_C,Latvia,12,1,0.5078633845591641,0.6596011881350179,4,1
SYN0009,Latvia_Uni_C,Latvia,13,1,0.7342393259538562,0.7817106969673624,2,0
SYN0009,Latvia_Uni_C,Latvia,14,1,0.6554651954460463,0.7262703713561106,0,0
SYN0009,Latvia_Uni_C,Latvia,15,1,0.6846452803927672,0.7443138533500797,0,0
SYN0009,Latvia_Uni_C,Latvia,16,1,0.710787250120239,0.7882803598988894,1,1
SYN0009,Latvia_Uni_C,Latvia,17,2,0.6686722789620223,0.7080800244982866,1,0
SYN0009,Latvia_Uni_C,Latvia,18,2,0.6445565150949724,0.6037622072886127,0,1
SYN0009,Latvia_Uni_C,Latvia,19,2,0.6658614891849188,0.7663651588788659,0,1
SYN0009,Latvia_Uni_C,Latvia,20,2,0.6715202609405917,0.6124570939578058,1,1
SYN0009,Latvia_Uni_C,Latvia,21,2,0.7927656667172553,0.7597648837525337,1,0
SYN0009,Latvia_Uni_C,Latvia,22,2,0.8558653179725261,0.9744788480880929,0,0
SYN0009,Latvia_Uni_C,Latvia,23,2,0.81231907995851,0.8447236611217261,1,0
SYN0009,Latvia_Uni_C,Latvia,24,2,0.9975999957375777,0.8627415754074377,1,0
SYN0009,Latvia_Uni_C,Latvia,25,2,0.7166131082033427,0.7572833920142391,0,2
SYN0009,Latvia_Uni_C,Latvia,26,2,0.8146837266258479,0.8824049698107568,1,0
SYN0009,Latvia_Uni_C,Latvia,27,2,0.7230123078988032,0.7664247465745047,2,1
SYN0009,Latvia_Uni_C,Latvia,28,2,0.6233609504442175,0.7403605491107283,2,1
SYN0009,Latvia_Uni_C,Latvia,29,2,0.642879738651996,0.664370821072924,3,0
SYN0009,Latvia_Uni_C,Latvia,30,2,0.7151998460925161,0.7291407466295015,0,1
SYN0009,Latvia_Uni_C,Latvia,31,2,0.7053545435082399,0.854634553008104,1,0
SYN0009,Latvia_Uni_C,Latvia,32,2,0.6473315215966818,0.811320817356292,0,0
SYN0010,Latvia_Uni_C,Latvia,1,1,0.6116668195925794,0.9174890725386418,0,1
SYN0010,Latvia_Uni_C,Latvia,2,1,0.9726684372625878,1.0,3,0
